HPO,parent,HPO_name
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032921,HP:0032909,Focal impaired awareness pedal automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032926,HP:0032909,Focal impaired awareness head nodding automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032920,HP:0032909,Focal impaired awareness manual automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032919,HP:0032910,Focal aware head nodding automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032913,HP:0032910,Focal aware pedal automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032917,HP:0032910,Focal aware sexual automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032915,HP:0032910,Focal aware vocal automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032912,HP:0032910,Focal aware manual automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032911,HP:0032910,Focal aware orofacial automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032908,HP:0032910,Focal aware undressing automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032914,HP:0032910,Focal aware perseverative automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032916,HP:0032910,Focal aware verbal automatism seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032757,HP:0032711,Focal aware hemiclonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0032711,Focal aware hemifacial clonic seizure
HP:0032854,HP:0007332,Focal aware hemifacial clonic seizure
HP:0032854,HP:0007332,Focal aware hemifacial clonic seizure
HP:0032854,HP:0007332,Focal aware hemifacial clonic seizure
HP:0032854,HP:0007332,Focal aware hemifacial clonic seizure
HP:0032854,HP:0007332,Focal aware hemifacial clonic seizure
HP:0032854,HP:0007332,Focal aware hemifacial clonic seizure
